-----------------
The true orbital parameters, 68% confidence intervals and 95% confidence intervals for the binary 
systems used for testing FOBOS: Few Observation Binary Orbit Solver (Houghton & Goodwin)

1: Index
2: Semi-major axis (au)
3: Lower limit on 68% C.I. for semi-major axis
4: Upper limit on 68% C.I. for semi-major axis
5: Lower limit on 95% C.I. for semi-major axis
6: upper limit on 95% C.I. for semi-major axis
7: Eccentricity
8: Lower limit on 68% C.I. for eccentricity
9: Upper limit on 68% C.I. for eccentricity
10: Lower limit on 95% C.I. for eccentricity
11: upper limit on 95% C.I. for eccentricity
12: Inclination (rad)
13: Lower limit on 68% C.I. for inclination
14: upper limit on 68% C.I. for inclination
15: Lower limit on 95% C.I. for inclination
16: upper limit on 95% C.I. for inclination
-----------------

B1,54.7220192,18.407156,110.437988,17.8595028,387.845184,0.388067067,0.278782368,0.789556623,0.00388319767,0.806641877,20.44509209894107,7.135260401881158,28.041707055603176,4.992254848214914,53.569938619411715
B2,54.1889839,35.5930481,143.356842,31.2965641,486.300446,0.623242855,0.129624858,0.66488421,2.35233911e-05,0.78017503,41.77778778226591,12.171805219975205,32.55304701681846,7.634202305825611,57.418142098683845
B3,18.8308983,14.2737007,54.3415375,13.764761,154.767761,0.863893569,0.691906929,0.905365527,0.567280948,0.94422549,27.77017628313805,18.372713666122742,42.44176072529418,11.598421086949024,67.14112816598843
B4,189.786301,14.4861965,55.8643494,13.6325569,174.38446,0.513272405,0.000194195425,0.5091483,2.22749986e-06,0.761252105,10.421783499712463,12.159388766188483,31.187412138885556,7.774703589305387,56.633497024732804
B5,107.064369,97.9245834,244.751205,88.0094833,803.741577,0.441563547,2.7468539e-05,0.464959919,2.146716e-05,0.815532088,64.5908042114029,27.152009998027562,51.4574635687661,18.024305708538144,70.30762468444475
B6,82.760704,53.8622742,270.188995,50.1745186,1068.16211,0.558414221,0.186595142,0.774195671,2.57865286e-05,0.838002563,33.82432623102097,7.2918962914633765,24.88281626539833,4.216148134566364,51.96525400371544
B7,87.4595795,58.4330101,181.580811,44.9404068,593.782288,0.0197032876,0.0415480509,0.549935699,3.90654031e-06,0.823539317,38.925039743859585,19.857470423072126,42.64128422471532,12.458736353128312,64.94649984836687
B8,68.7264099,55.273735,77.9522018,39.9680786,77.9522018,0.954600215,0.662326872,0.98999691,0.137691483,0.98999691,24.29952666612259,12.56786911405715,36.59580862866757,6.70445945177914,50.682025353625015
B9,64.5976181,40.4958305,95.0716095,36.5431442,296.850403,0.234968811,0.000276362465,0.451471001,7.01216959e-06,0.779548526,43.60410868782439,28.164317502746872,51.202301398366956,18.929526083544573,68.84181128730108
B10,91.2651596,51.3237801,308.366821,50.3307266,1535.82837,0.770893514,0.278643578,0.89228487,0.0066162264,0.895760536,25.74856494764462,3.5650296142634152,17.778097894448635,1.8495947376755983,46.8630070839297
B11,68.2133331,58.733078,151.849457,53.1469421,408.130981,0.316113055,0.377214134,0.769990921,0.264450848,0.918886602,82.61410896267293,48.46409558732063,72.00026863493392,34.36935141690669,83.73696472055396
B12,117.445015,99.5979385,429.097534,88.069458,1499.03162,0.642347217,0.164937302,0.729791462,2.81961893e-05,0.823723495,46.65325880887978,10.86731336126235,30.30623920361122,6.452489515735561,56.31150144747549
B13,183.502106,45.9064903,262.917328,45.2826157,1213.58252,0.682386458,0.358869553,0.969671547,0.0491394587,0.969856322,6.697337299906767,2.045021388326331,11.757062443405761,1.7803730078146285,42.59193949511683
B14,144.635193,121.581696,267.094543,110.460793,843.279785,0.0912787318,1.01178e-06,0.54333961,1.01178e-06,0.851628125,68.92291289024406,43.048739150018044,71.24865400491439,30.748896942325675,83.48374258524912
B15,150.023438,13.4713163,92.2080765,13.2767744,340.126617,0.0404275395,0.345424145,0.82521981,0.0131326327,0.830797434,8.897812078869837,6.124497877856418,27.89133875134189,4.009371843165977,52.144129823073456
B16,192.233948,104.28595,434.929047,90.8106766,1425.94312,0.737691998,0.164369211,0.726596594,1.83050997e-06,0.819791257,44.48301397073716,11.131355632640895,30.745850640320526,7.078652687384248,56.82332166648532
B17,63.169548,47.0493393,95.6312103,42.2916946,298.440186,0.114859141,1.69586997e-06,0.370229572,1.69586997e-06,0.757409275,52.99252808277603,35.39465497951827,60.2053239409875,23.835089140037603,73.85028002751814
B18,94.6863098,38.7632446,246.124405,37.9642715,1548.63452,0.000599197519,0.331049591,0.961940706,0.0397794247,0.962013185,9.350748393950038,1.7589000679912823,12.356439723540523,1.3714533216382354,42.9352248089425
B19,70.6340179,27.8593407,99.1962891,23.0128021,320.212738,0.17087695,0.0960824639,0.628390729,1.60271102e-05,0.804813087,26.09181439431232,15.265080081340756,36.274718038247656,9.698054954765059,60.60353763001254
B20,74.3423691,38.4822426,222.925232,37.4721565,1025.10864,0.693091571,0.272120953,0.884806931,0.00960830692,0.895870388,24.37900788712515,4.063221482076575,18.520621403132836,2.4185413813334256,47.53545624998758
B21,249.976562,132.660736,311.32486,117.506546,1011.47253,0.0137978531,3.00167994e-06,0.452969015,3.00167994e-06,0.815418959,39.46743190219778,29.828668969199825,54.54336698432262,19.726633046835484,71.7601529091927
B22,233.205551,101.790428,299.226654,92.3372345,973.811157,0.207297981,0.0375794172,0.534376621,1.21067096e-05,0.809360087,32.10310486458405,21.237327431283106,44.10647246760871,14.072514496582675,66.06140524388266
B23,256.988739,112.081375,229.028976,102.852547,736.413452,0.440291882,7.8348603e-06,0.46111989,8.81099993e-08,0.818690717,45.749156904785224,40.385586914020855,68.01554942390072,28.261989217012367,80.65947948740241
