-----------------
The true orbital parameters, 68% confidence intervals and 95% confidence intervals for the SECONDARY stars in 
the triple systems used for testing FOBOS: Few Observation Binary Orbit Solver (Houghton & Goodwin)

1: Index
2: Semi-major axis (au)
3: Lower limit on 68% C.I. for semi-major axis
4: Upper limit on 68% C.I. for semi-major axis
5: Lower limit on 95% C.I. for semi-major axis
6: upper limit on 95% C.I. for semi-major axis
7: Eccentricity
8: Lower limit on 68% C.I. for eccentricity
9: Upper limit on 68% C.I. for eccentricity
10: Lower limit on 95% C.I. for eccentricity
11: upper limit on 95% C.I. for eccentricity
12: Inclination (rad)
13: Lower limit on 68% C.I. for inclination
14: upper limit on 68% C.I. for inclination
15: Lower limit on 95% C.I. for inclination
16: upper limit on 95% C.I. for inclination
-----------------

T1,24.3826332,18.0733356,38.0745735,15.3850765,65.8252182,0.260947108,0.00290695182,0.257592767,0.000207670324,0.463009983,-44.14549335717564,26.65588727561827,43.34198307486213,20.71634280963594,61.71545848837349
T2,26.4163361,14.8471394,29.4879932,13.4327688,51.1699295,0.137425452,0.000349886803,0.24332732,0.000349886803,0.470843375,36.20362944573239,30.203560984131876,47.39872955516634,22.947200451854982,60.70177640060788
T3,20.0262661,15.4650755,30.2461205,12.7833328,46.1668015,0.400423646,0.0180026535,0.480421722,0.00435255608,0.805167317,-31.14994173040803,18.338494449357906,30.679092405525076,14.887206680521745,57.22163441991315
T4,67.7047577,42.3808823,123.27388,40.6829643,247.442108,0.383887827,0.147220388,0.586326957,0.000669755798,0.643328011,40.35974491317863,19.37122245637458,40.78922376316838,15.37784304556376,63.72649164787009
T5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T6,91.9973068,73.9361725,97.989357,66.923439,110.557266,0.0222639982,0.00513098389,0.236318693,0.0016778619,0.418093055,54.80444070406881,49.28497508519353,67.73601763960127,44.826879862696636,78.61424132049429
T7,10.0734138,8.62294579,19.984808,8.35922432,107.727051,0.706452787,0.480107039,0.802125394,0.0563927405,0.819472075,40.646165483640495,16.712238316449625,39.84978250981951,5.358472087323031,53.92725996682361
T8,19.8158722,10.1923418,29.7152824,10.1923418,55.1558456,0.0540334545,0.367736757,0.835380018,0.0844377801,0.879538774,-18.21915054919581,10.224488405043921,25.38734525269044,10.075221440256438,55.93074228742552
T9,36.7719803,21.7710114,38.3390808,21.1239166,56.3395233,0.373331517,0.633655667,0.920032144,0.32219249,0.932256162,17.158043083149618,13.058285234122717,37.865144656507894,11.757752284591097,62.06883192739381
T10,22.2048759,21.2752113,44.1334343,19.8768349,74.2477036,0.857476294,0.784441411,0.885327339,0.780405164,0.946525753,-60.12118967243489,31.55776890639025,62.20458167187857,19.944777330823705,79.68706583074669
T11,13.0096207,9.19757271,18.6576004,8.1174469,37.8054008,0.222933963,0.0150341401,0.577957332,2.99771978e-06,0.828071058,-20.60841898965483,13.132586572882621,26.302894567052814,6.629764548309762,50.9225573332044
T12,47.3367729,40.227211,77.3514404,37.8385201,138.998383,0.300709903,0.0267459974,0.3639386,0.000470946979,0.592674613,56.210400981876596,31.66848285894631,53.36090751563395,25.297555604221003,69.07395602419645
T13,28.6023121,20.3539543,52.1705856,20.1152992,183.555298,0.259762675,0.262341857,0.719375134,0.0410362594,0.77550745,31.697640910323628,11.938679751221919,36.07184434000683,8.33531781088103,55.109005644691095
T14,49.1772652,17.858593,105.233582,17.858593,299.159027,0.620420337,0.517326355,0.875664115,0.0941293612,0.886287928,-22.33979001695359,5.323496824099632,27.95811577915302,4.890292505123114,56.40649572996434
T15,105.454933,64.3549042,137.638443,62.9692001,256.400421,0.534676075,0.328601241,0.733567953,0.00921623688,0.744948685,-37.732546810149934,22.045390092462053,48.160818140159776,17.508998697570263,67.0672464042219
T16,28.3296165,15.9178171,26.9911423,15.189518,49.8879471,0.308207005,0.166867986,0.460603952,0.0998826399,0.655209422,-47.242577757625234,42.64022551330148,65.41301526319168,33.58610968848327,77.07048847447899
T17,15.3869619,8.96398544,15.9274979,8.65774536,34.1298561,0.81259191,0.437005222,0.733176053,0.315657794,0.828930318,26.969852276419036,7.672190152487919,40.583208193562164,7.131873934833037,68.59398469555299
T18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T19,24.5121307,17.4652958,30.0743179,17.1061115,51.4833755,0.771704018,0.74064678,0.951834619,0.42202118,0.987089992,-23.510129251035618,10.888717460206612,42.26367037377751,10.326372619610776,68.16855952196379
T20,12.9161348,7.48685455,13.1215839,7.39507484,28.9283237,0.217704952,0.00709959865,0.320689231,0.00246967375,0.679752231,28.93110697726623,20.868000326232046,47.00092226510538,16.051427813971586,65.05457401247342
T21,13.9066916,16.0027657,25.9649925,11.8228579,35.5547295,0.644184768,0.00028228166,0.314941645,0.00028228166,0.714739323,32.62717165539434,0.03752164752018536,29.133806496337346,0.03752164752018536,48.48634835135104
T22,44.7131805,27.7466583,60.9042244,24.8160172,111.686119,0.237082586,0.00123055908,0.46689105,0.00291151088,0.802068412,-14.10761400570395,9.15148530384678,16.357340007553343,7.220385944715114,31.6876961964651
T23,28.3652649,27.9778404,46.6481018,26.9493561,106.047127,0.159555286,0.000516020693,0.255711675,0.000516020693,0.594985306,78.92672906421187,41.9190941860394,66.88788540420298,30.19564477005123,79.10217618953226
T24,36.6949539,25.5767174,53.7412567,25.0864849,106.561035,0.570890546,0.433956146,0.650457263,0.32404834,0.785798728,-56.806095919557826,29.735409545618854,54.435883711590186,26.697752900638022,74.61689354669862
